Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
Beinheim (67930),235.400 €,960 m² Grundstück,Unknown,Unknown,https://www.immowelt.de/expose/ad65b4fa-0257-44b1-a7a5-405d252214c8
SELTZ,651.900 € 2.716 €/m²,240 m²,600 m² Grundstück,Unknown,https://www.immowelt.de/expose/fea589b6-919a-4409-9649-0686955ed734
Seltz (67470),296.800 €,6 Zimmer,450 m² Grundstück,Unknown,https://www.immowelt.de/expose/e33ffc21-c811-44e7-a0f5-61e4719ca427
SELTZ (67470),Preis auf Anfrage,4.500 m² Grundstück,Unknown,Unknown,https://www.immowelt.de/expose/e05ca476-61b0-4f72-9a1a-c4e622c5010d
SELTZ (67470),Preis auf Anfrage,4 Zimmer,600 m² Grundstück,Unknown,https://www.immowelt.de/expose/7ab0c5b9-e03d-41d2-bb43-75d032d64563
Beinheim (67930),Preis auf Anfrage,Unknown,Unknown,Unknown,https://www.immowelt.de/expose/df4019af-ba03-4ad1-a5af-72bb934afe1d
Ötigheim (76470),449.000 € 4.402 €/m²,6 Zimmer,102 m²,705 m² Grundstück,https://www.immowelt.de/expose/8f5104c3-a2a9-4bf3-8b0f-bf980a10264e
Steinmauern (76479),420.000 € 2.330 €/m²,5 Zimmer,"180,3 m²",1. Geschoss,https://www.immowelt.de/expose/79aa303e-bb93-4537-8656-b9a5ede610a7
Steinmauern (76479),1.089.000 € 3.679 €/m²,10 Zimmer,296 m²,991 m² Grundstück,https://www.immowelt.de/expose/f9c12dc8-97db-497c-a9a7-f2c857ce2d5e
Seltz  (Raum Seltz) (67470),378.000 € 3.024 €/m²,5 Zimmer,125 m²,530 m² Grundstück,https://www.immowelt.de/expose/71c6b3cd-93fd-4ca4-a915-8f0ea34be81c
Ötigheim (76470),156.000 € 7.536 €/m²,1 Zimmer,"20,7 m²",Unknown,https://www.immowelt.de/expose/0bdb5983-3335-4f0f-ad1d-1a1e475efa4d
SELTZ (67470),270.000 €,Unknown,Unknown,Unknown,https://www.immowelt.de/expose/91f5ee39-cb1b-4d3e-a377-ed38e6fb9d46
"Sandweier, Baden-Baden / Sandweier (76532)",570.000 € 4.453 €/m²,5 Zimmer,128 m²,384 m² Grundstück,https://www.immowelt.de/expose/a72e2190-ffec-400b-8048-a54a300d37b3
Ötigheim (76470),899.000 € 4.587 €/m²,5 Zimmer,196 m²,609 m² Grundstück,https://www.immowelt.de/expose/56bc8983-7575-4db5-9ce0-ce8eebd0829e
SELTZ (67470),Preis auf Anfrage,Unknown,Unknown,Unknown,https://www.immowelt.de/expose/d829da00-1d6d-439e-9b86-8c680ad95ec6
Beinheim (67930),825.000 € 3.173 €/m²,7 Zimmer,260 m²,2.200 m² Grundstück,https://www.immowelt.de/expose/c037f2c9-7674-48c5-b957-9a862be34c26
"Illingen, Elchesheim-Illingen (76477)",429.000 € 3.352 €/m²,5 Zimmer,128 m²,598 m² Grundstück,https://www.immowelt.de/expose/2e5b0fbc-ac49-4523-8e80-8fc0c80b09ed
