Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
"Westvorstadt, Weimar (99423)",216.000 € 2.455 €/m²,4 Zimmer,88 m²,Unknown,https://www.immowelt.de/expose/a167cd78-ca05-4b2b-9114-40a0f614f5af
"Westvorstadt, Weimar (99423)",175.000 € 3.017 €/m²,2 Zimmer,58 m²,EG,https://www.immowelt.de/expose/3abf3a10-f67d-4827-bbf7-b9c89c720702
"Parkvorstadt, Weimar (99425)",235.000 € 4.123 €/m²,2 Zimmer,"57,8 m²",1. Geschoss,https://www.immowelt.de/expose/2740472a-6872-45b8-978d-956129857665
"Parkvorstadt, Weimar (99425)",499.000 € 4.990 €/m²,5 Zimmer,100 m²,2.700 m² Grundstück,https://www.immowelt.de/expose/f10c4498-c9be-4e55-9159-2beca990b0b4
"Gaberndorf, Weimar (99428)",199.000 € 2.140 €/m²,6 Zimmer,93 m²,204 m² Grundstück,https://www.immowelt.de/expose/b04d7746-36c6-487e-9fa7-e42de1f6d46e
"Nordvorstadt, Weimar (99423)",265.481 € 4.422 €/m²,2 Zimmer,60 m²,2. Geschoss,https://www.immowelt.de/expose/57a8a2ed-9015-4535-9965-89a0ff5ef2fc
"Gaberndorf, Gaberndorf (99428)",200.000 € 2.459 €/m²,3 Zimmer,"81,3 m²",1. Geschoss,https://www.immowelt.de/expose/e5d398d5-c254-4f7a-a83b-ae9b9e5fa02c
"Gaberndorf, Gaberndorf (99428)",200.000 € 2.459 €/m²,3 Zimmer,"81,3 m²",1. Geschoss,https://www.immowelt.de/expose/bfeb0069-1f94-425d-bdf6-390778586207
"Nordvorstadt, Weimar (99423)",579.832 € 4.400 €/m²,4 Zimmer,"131,8 m²",2. Geschoss,https://www.immowelt.de/expose/2e6b799a-d4c6-4604-aed9-5e86b29e4cd6
Unknown,Unknown,4 Zimmer,"100,2 m²",1. Geschoss,https://www.immowelt.de/projekte/expose/k2s5432
"Schönblick, Weimar (99425)",1.250.000 € 2.941 €/m²,13 Zimmer,425 m²,6.842 m² Grundstück,https://www.immowelt.de/expose/561441a8-7961-465a-93d7-724c6636c841
"Theodor-Storm-Straße 23, Parkvorstadt, Weimar (99425)",Preis auf Anfrage,4 Zimmer,92 m²,496 m² Grundstück,https://www.immowelt.de/expose/329ce6fb-aa01-4a9f-9211-7bf1e9c63046
Unknown,Unknown,4 Zimmer,"95,6 m²",EG,https://www.immowelt.de/projekte/expose/k2s5432
"Nordvorstadt, Weimar (99423)",634.700 € 4.996 €/m²,3 Zimmer,"127,1 m²",5. Geschoss,https://www.immowelt.de/expose/7194ff32-dfbb-4ef4-84e8-d512133daa03
"Südstadt, Weimar OT. Ehringsdorf (99425)",530.000 € 2.944 €/m²,8 Zimmer,180 m²,482 m² Grundstück,https://www.immowelt.de/expose/8d13749c-b84d-457f-8cdf-12c931fa7f84
