city_ID;City_name;population
2263;Neupotz;0
2264;Neuburg am Rhein;0
2265;Leimersheim;0
2266;Kuhardt;0
2267;Hördt;0
2268;Hatzenbühl;0
2269;Hagenbach;0
2270;Rheinzabern;0
2271;Rülzheim;0
2272;Bellheim;0
2273;Jockgrim;0
2274;Germersheim;0
2275;Kronau;0
2276;Hambrücken;0
2277;Dettenheim;0
2278;Kraichtal;0
2279;Ubstadt-Weiher;0
2280;Forst;0
2281;Karlsdorf-Neuthard;0
2282;Östringen;0
2283;Graben-Neudorf;0
2284;Bad Schönborn;0
2285;Philippsburg;0
2286;Bruchsal;42785
2287;Weisenbach;0
2288;Loffenau;0
2289;Forbach;0
2290;Gernsbach;0
2291;Gaggenau;0
2292;Hügelsheim;0
2293;Sinzheim;0
2294;Baden-Baden;54239
2295;Steinmauern;0
2296;Elchesheim-Illingen;0
2297;Bischweier;0
2298;Au am Rhein;0
2299;Iffezheim;0
2300;Ötigheim;0
2301;Bietigheim;0
2302;Muggensturm;0
2303;Kuppenheim;0
2304;Durmersheim;0
2305;Rastatt;47906
2306;Marxzell;0
2307;Linkenheim-Hochstetten;0
2308;Eggenstein-Leopoldshafen;0
2309;Waldbronn;0
2310;Bad Herrenalb;0
2311;Pfinztal;0
2312;Malsch;0
2313;Karlsbad;0
2314;Stutensee;0
2315;Rheinstetten;0
2316;Ettlingen;38942
2317;Karlsruhe;283799
2318;Wurmberg;0
2319;Sternenfels;0
2320;Wiernsheim;0
2321;Ötisheim;0
2322;Knittlingen;0
2323;Maulbronn;0
2324;Illingen;0
2325;Mühlacker;0
2326;Unterreichenbach;0
2327;Simmozheim;0
2328;Ostelsheim;0
2329;Deckenpfronn;0
2330;Gechingen;0
2331;Neuweiler;0
2332;Neubulach;0
2333;Bad Teinach-Zavelstein;0
2334;Althengstett;0
2335;Bad Liebenzell;0
2336;Calw;0
2337;Höfen an der Enz;0
2338;Enzklösterle;0
2339;Dobel;0
2340;Straubenhardt;0
2341;Engelsbrand;0
2342;Schömberg;0
2343;Bad Wildbad;0
2344;Neuenbürg;0
2345;Kieselbronn;0
2346;Ölbronn-Dürrn;0
2347;Neulingen;0
2348;Neuhausen;0
2349;Eisingen;0
2350;Kämpfelbach;0
2351;Tiefenbronn;0
2352;Ispringen;0
2353;Niefern-Öschelbronn;0
2354;Keltern;0
2355;Königsbach-Stein;0
2356;Remchingen;0
2357;Pforzheim;119313
2358;Zaisenhausen;0
2359;Kürnbach;0
2360;Sulzfeld;0
2361;Gondelsheim;0
2362;Gemmingen;0
2363;Walzbachtal;0
2364;Oberderdingen;0
2365;Eppingen;0
2366;Bretten;0
2367;Zuzenhausen;0
2368;Spechbach;0
2369;Siegelsbach;0
2370;Reichartshausen;0
2371;Neidenstein;0
2372;Lobbach;0
2373;Ittlingen;0
2374;Hüffenhardt;0
2375;Eschelbronn;0
2376;Epfenbach;0
2377;Neckarbischofsheim;0
2378;Helmstadt-Bargen;0
2379;Angelbachtal;0
2380;Waibstadt;0
2381;Kirchardt;0
2382;Meckesheim;0
2383;Bad Rappenau;0
2384;Sinsheim;35219
2385;Neunkirchen;49843
2386;Neckarzimmern;0
2387;Fahrenbach;0
2388;Binau;0
2389;Neudenau;0
2390;Aglasterhausen;0
2391;Haßmersheim;0
2392;Schefflenz;0
2393;Obrigheim;0
2394;Billigheim;0
2395;Limbach;0
2396;Elztal;0
2397;Mosbach;0
2398;Rosenberg;0
2399;Ravenstein;0
2400;Höpfingen;0
2401;Seckach;0
2402;Adelsheim;0
2403;Hardheim;0
2404;Walldürn;0
2405;Buchen;0
2406;Osterburken;0
2407;Weißbach;0
2408;Dörzbach;0
2409;Niedernhall;0
2410;Mulfingen;0
2411;Forchtenberg;0
2412;Künzelsau, Ingelfingen;0
2413;Zweiflingen;0
2414;Waldenburg;0
2415;Kupferzell;0
2416;Neuenstein;0
2417;Pfedelbach;0
2418;Bretzfeld;0
2419;Öhringen;0
2420;Wallhausen;0
2421;Stimpfach;0
2422;Langenburg;0
2423;Kreßberg;0
2424;Kirchberg an der Jagst;0
2425;Satteldorf;0
2426;Frankenhardt;0
2427;Rot am See;0
2428;Gerabronn;0
2429;Fichtenau;0
2430;Schrozberg;0
2431;Blaufelden;0
2432;Crailsheim;0
2433;Wolpertshausen;0
2434;Untermünkheim;0
2435;Michelfeld;0
2436;Michelbach an der Bilz;0
2437;Braunsbach;0
2438;Vellberg;0
2439;Rosengarten;0
2440;Mainhardt;0
2441;Ilshofen;0
2442;Sulzbach-Laufen;0
2443;Fichtenberg;0
2444;Bühlerzell;0
2445;Bühlertann;0
2446;Obersontheim;0
2447;Oberrot;0
2448;Gschwend;0
2449;Gaildorf;0
2450;Walheim;0
2451;Pfaffenhofen;0
2452;Mundelsheim;0
2453;Hessigheim;0
2454;Freudental;0
2455;Erligheim;0
2456;Cleebronn;0
2457;Pleidelsheim;0
2458;Neckarwestheim;0
2459;Ingersheim;0
2460;Gemmrigheim;0
2461;Zaberfeld;0
2462;Sersheim;0
2463;Löchgau;0
2464;Kirchheim am Neckar;0
2465;Güglingen;0
2466;Ilsfeld;0
2467;Bönnigheim;0
2468;Besigheim;0
2469;Lauffen am Neckar;0
2470;Sachsenheim;0
2471;Brackenheim;0
2472;Bietigheim-Bissingen;41769
2473;Widdern;0
2474;Untereisesheim;0
2475;Roigheim;0
2476;Offenau;0
2477;Massenbachhausen;0
2478;Lehrensteinsfeld;0
2479;Jagsthausen;0
2480;Ellhofen;0
2481;Eberstadt;0
2482;Löwenstein;0
2483;Langenbrettach;0
2484;Hardthausen am Kocher;0
2485;Krautheim;0
2486;Erlenbach;0
2487;Abstatt;0
2488;Oedheim;0
2489;Nordheim;0
2490;Flein;0
2491;Möckmühl;0
2492;Schöntal;0
2493;Leingarten;0
2494;Bad Wimpfen;0
2495;Untergruppenbach;0
2496;Neuenstadt am Kocher;0
2497;Schwaigern;0
2498;Weinsberg;0
2499;Obersulm;0
2500;Bad Friedrichshall;0
2501;Neckarsulm;0
2502;Heilbronn;120733
2503;Deizisau;0
2504;Altbach;0
2505;Aichwald;0
2506;Neuhausen auf den Fildern;0
2507;Ostfildern;0
2508;Esslingen am Neckar;0
2509;Lichtenwald;0
2510;Kaisersbach;0
2511;Baltmannsweiler;0
2512;Berglen;0
2513;Urbach;0
2514;Plüderhausen;0
2515;Welzheim;0
2516;Rudersberg;0
2517;Remshalden;0
2518;Schechingen;0
2519;Ruppertshofen;0
2520;Leinzell;0
2521;Iggingen;0
2522;Heuchlingen;0
2523;Göggingen;0
2524;Eschach, Obergröningen;0
2525;Durlangen, Weggen-Ziegelhütte, Leinhäusle;0
2526;Bartholomä;0
2527;Spraitbach;0
2528;Mögglingen;0
2529;Böbingen an der Rems;0
2530;Mutlangen;0
2531;Alfdorf, Schillinghof;0
2532;Lorch;0
2533;Heubach;0
2534;Stadt Schwäbisch Gmünd;0
2535;Schwäbisch Gmünd, Täferrot;0
2536;Wört;0
2537;Tannhausen;0
2538;Stödtlen;0
2539;Rainau;0
2540;Neuler;0
2541;Jagstzell;0
2542;Ellenberg;0
2543;Adelmannsfelden;0
2544;Unterschneidheim;0
2545;Riesbürg;0
2546;Kirchheim am Ries;0
2547;Lauchheim;0
2548;Westhausen;0
2549;Hüttlingen;0
2550;Essingen;0
2551;Neresheim;0
2552;Oberkochen;0
2553;Bopfingen;0
2554;Aalen;67085
2555;Wiesensteig;0
2556;Mühlhausen im Täle;0
2557;Hohenstadt/Drackenstein;0
2558;Gruibingen;0
2559;Bad Ditzenbach;0
2560;Amstetten;0
2561;Bad Überkingen;0
2562;Gingen an der Fils;0
2563;Kuchen;0
2564;Deggingen;0
2565;Geislingen an der Steige;0
2566;Schlierbach;0
2567;Owen;0
2568;Ohmden;0
2569;Notzingen;0
2570;Neidlingen;0
2571;Holzmaden;0
2572;Erkenbrechtsweiler;0
2573;Bissingen an der Teck;0
2574;Dettingen unter Teck;0
2575;Reichenbach an der Fils;0
2576;Köngen;0
2577;Lenningen;0
2578;Wernau (Neckar);0
2579;Wendlingen am Neckar;0
2580;Weilheim an der Teck;0
2581;Kirchheim unter Teck;40206
2582;Plochingen;0
2583;Zell unter Aichelberg;0
2584;Wangen;0
2585;Wäschenbeuren;0
2586;Schlat;0
2587;Ottenbach;0
2588;Lauterstein;0
2589;Gammelshausen;0
2590;Eschenbach;0
2591;Dürnau;0
2592;Börtlingen;0
2593;Birenbach;0
2594;Aichelberg;0
2595;Adelberg;0
2596;Rechberghausen;0
2597;Albershausen;0
2598;Heiningen;0
2599;Bad Boll;0
2600;Salach;0
2601;Süßen;0
2602;Donzdorf;0
2603;Uhingen;0
2604;Ebersbach an der Fils;0
2605;Eislingen/Fils;0
2606;Göppingen;0
2607;Engstingen;0
2608;Wannweil;0
2609;Sonnenbühl;0
2610;Trochtelfingen;0
2611;St. Johann;0
2612;Gomaringen;0
2613;Lichtenstein;0
2614;Eningen;0
2615;Pfullingen;0
2616;Reutlingen;112627
2617;Unterensingen;0
2618;Schlaitdorf;0
2619;Neckartailfingen;0
2620;Großbettlingen;0
2621;Grafenberg;0
2622;Beuren;0
2623;Bempflingen;0
2624;Altenriet;0
2625;Altdorf;0
2626;Neckartenzlingen;0
2627;Wolfschlugen;0
2628;Oberboihingen;0
2629;Neuffen;0
2630;Aichtal;0
2631;Nürtingen;0
2632;Römerstein;0
2633;Riederich;0
2634;Hülben;0
2635;Grabenstetten;0
2636;Dettingen an der Erms;0
2637;Bad Urach;0
2638;Metzingen;0
2639;Pfronstetten;0
2640;Mehrstetten;0
2641;Heroldstatt;0
2642;Hayingen;0
2643;Gomadingen;0
2644;Hohenstein;0
2645;Veringenstadt;0
2646;Sigmaringendorf;0
2647;Scheer;0
2648;Inzigkofen;0
2649;Hettingen;0
2650;Bingen;0
2651;Stetten am kalten Markt;0
2652;Krauchenwies;0
2653;Gammertingen;0
2654;Sigmaringen;0
2655;Straßberg;0
2656;Bitz;0
2657;Winterlingen;0
2658;Meßstetten;0
2659;Albstadt;46664
2660;Neufra;0
2661;Jungingen;0
2662;Grosselfingen;0
2663;Rangendingen;0
2664;Bodelshausen;0
2665;Bisingen;0
2666;Haigerloch;0
2667;Burladingen;0
2668;Hechingen;0
2669;Zimmern unter der Burg;0
2670;Weilen unter den Rinnen;0
2671;Ratshausen;0
2672;Obernheim;0
2673;Nusplingen;0
2674;Hausen am Tann;0
2675;Dotternhausen;0
2676;Dormettingen;0
2677;Dautmergen;0
2678;Geislingen;0
2679;Rosenfeld;0
2680;Balingen;34414
2681;Wörnersberg;0
2682;Seewald;0
2683;Grömbach;0
2684;Glatten;0
2685;Loßburg;0
2686;Pfalzgrafenweiler;0
2687;Dornstetten;0
2688;Alpirsbach;0
2689;Baiersbronn;0
2690;Freudenstadt;0
2691;Egenhausen;0
2692;Simmersfeld;0
2693;Ebhausen;0
2694;Haiterbach;0
2695;Wildberg;0
2696;Altensteig;0
2697;Nagold;0
2698;Empfingen;0
2699;Eutingen im Gäu;0
2700;Starzach;0
2701;Waldachtal;0
2702;Dornhan;0
2703;Sulz am Neckar;0
2704;Horb am Neckar;0
2705;Neustetten;0
2706;Nehren;0
2707;Hirrlingen;0
2708;Dußlingen;0
2709;Walddorfhäslach;0
2710;Kirchentellinsfurt;0
2711;Dettenhausen;0
2712;Ofterdingen;0
2713;Kusterdingen;0
2714;Pliezhausen;0
2715;Ammerbuch;0
2716;Mössingen;0
2717;Rottenburg am Neckar;0
2718;Tübingen;0
2719;Oberriexingen;0
2720;Eberdingen;0
2721;Tamm;0
2722;Erdmannhausen;0
2723;Benningen am Neckar;0
2724;Großbottwar;0
2725;Oberstenfeld;0
2726;Beilstein;0
2727;Steinheim, Murr;0
2728;Markgröningen;0
2729;Schwieberdingen;0
2730;Möglingen;0
2731;Freiberg am Neckar;0
2732;Remseck am Neckar;0
2733;Asperg;0
2734;Marbach am Neckar;0
2735;Vaihingen an der Enz;0
2736;Ludwigsburg;87603
2737;Spiegelberg;0
2738;Großerlach;0
2739;Burgstetten;0
2740;Allmersbach im Tal;0
2741;Oppenweiler;0
2742;Althütte;0
2743;Affalterbach;0
2744;Sulzbach an der Murr;0
2745;Weissach im Tal;0
2746;Auenwald;0
2747;Aspach;0
2748;Wüstenrot, Beilstein-Stocksberg;0
2749;Murrhardt;0
2750;Backnang;35778
2751;Schwaikheim;0
2752;Korb;0
2753;Kernen im Remstal;0
2754;Weinstadt;0
2755;Winnenden;0
2756;Waiblingen;52945
2757;Wimsheim;0
2758;Mönsheim;0
2759;Heimsheim;0
2760;Friolzheim;0
2761;Weissach;0
2762;Hemmingen;0
2763;Rutesheim;0
2764;Renningen;0
2765;Weil der Stadt;0
2766;Ditzingen;0
2767;Leonberg;45711
2768;Mötzingen;0
2769;Hildrizhausen;0
2770;Nufringen;0
2771;Bondorf;0
2772;Steinenbronn;0
2773;Ehningen;0
2774;Aidlingen;0
2775;Jettingen;0
2776;Gäufelden;0
2777;Gärtringen;0
2778;Waldenbuch;0
2779;Magstadt;0
2780;Schönaich;0
2781;Weil im Schönbuch;0
2782;Holzgerlingen;0
2783;Herrenberg;0
2784;Sindelfingen;61311
2785;Böblingen;0
2786;Gerlingen;0
2787;Korntal-Münchingen;0
2788;Kornwestheim;0
2789;Filderstadt;43550
2790;Leinfelden-Echterdingen;36672
2791;Fellbach;43935
2792;Stuttgart/Leinfelden-Echterdingen;0
2793;Stuttgart;589793
2794;Abtsteinach;0
2795;Gorxheimertal;0
2796;Laudenbach;0
2797;Mörlenbach;0
2798;Hemsbach;0
2799;Hirschberg an der Bergstraße;0
2800;Birkenau;0
2801;Wald-Michelbach;0
2802;Weinheim;43325
2803;Zwingenberg;0
2804;Neckargerach;0
2805;Schönbrunn;0
2806;Hirschhorn, Brombach, Heddesbach;0
2807;Waldbrunn;0
2808;Mudau;0
2809;Eberbach;0
2810;Wilhelmsfeld;0
2811;Mauer;0
2812;Heiligkreuzsteinach;0
2813;Gaiberg;0
2814;Bammental;0
2815;Neckarsteinach;0
2816;Dielheim;0
2817;Rauenberg;0
2818;Nußloch;0
2819;Dossenheim;0
2820;Eppelheim;0
2821;Sandhausen;0
2822;Schriesheim;0
2823;Leimen;0
2824;Wiesloch;0
2825;Neckargemünd;0
2826;Heidelberg;143345
2827;Neulußheim;0
2828;Altlußheim;0
2829;Reilingen;0
2830;Oberhausen-Rheinhausen;0
2831;Sankt Leon-Rot;0
2832;Brühl;0
2833;Ketsch;0
2834;Hockenheim;0
2835;Waghäusel;0
2836;Schwetzingen;0
2837;Groß-Rohrheim;0
2838;Biblis;0
2839;Bürstadt;0
2840;Lampertheim;0
2841;Ilvesheim;0
2842;Heddesheim;0
2843;Edingen-Neckarhausen;0
2844;Ladenburg;0
2845;Viernheim;0
2846;Mannheim;307960
2847;Callbach;0
2848;Becherbach;0
2849;Hallgarten;0
2850;Feilbingert;0
2851;Obermoschel, Schiersfeld;0
2852;Winterborn, Waldgrehweiler, Niedermoschel, u.a.;0
2853;Alsenz;0
2854;Kriegsfeld;0
2855;Imsbach;0
2856;Dreisen, Standenbühl;0
2857;Dannenfels;0
2858;Schwarzengraben, St. Alban, Gerbach;0
2859;Dielkirchen;0
2860;Steinbach, Weitersweiler, Bennhausen, Mörsfeld, Würzweiler, Ruppertsecken u.a.;0
2861;Rockenhausen, Bisterschied u.a.;0
2862;Nußbach;0
2863;Kreimbach-Kaulbach;0
2864;Hinzweiler;0
2865;Eßweiler;0
2866;Rothselberg u.a.;0
2867;Wolfstein;0
2868;Offenbach-Hundheim;0
2869;Odenbach;0
2870;Langweiler;0
2871;Grumbach;0
2872;Medard, Rathskirchen u.a.;0
2873;Lauterecken u.a.;0
2874;Olsbrücken;0
2875;Mehlbach;0
2876;Katzweiler;0
2877;Hirschhorn;0
2878;Otterbach;0
2879;Sippersfeld;0
2880;Münchweiler an der Alsenz;0
2881;Lohnsfeld;0
2882;Börrstadt;0
2883;Gundersweiler, Gonbach u.a.;0
2884;Winnweiler;0
2885;Schmalenberg;0
2886;Heltersberg;0
2887;Geiselberg;0
2888;Waldfischbach-Burgalben;0
2889;Schopp;0
2890;Krickenbach;0
2891;Trippstadt u.a.;0
2892;Schallodenbach;0
2893;Niederkirchen;0
2894;Schneckenhausen;0
2895;Otterberg;0
2896;Waldleiningen, Fischbach;0
2897;Hochspeyer;0
2898;Rodenbach;0
2899;Mackenbach;0
2900;Weilerbach u.a.;0
2901;Sembach;0
2902;Neuhemsbach;0
2903;Mehlingen;0
2904;Enkenbach-Alsenborn;0
2905;Kaiserslautern;98732
2906;Gundheim;0
2907;Gundersheim;0
2908;Dittelsheim-Heßloch;0
2909;Bechtheim;0
2910;Westhofen, Bermersheim;0
2911;Flörsheim-Dalsheim;0
2912;Offstein;0
2913;Monsheim;0
2914;Wintersheim;0
2915;Hillesheim;0
2916;Dorn-Dürkheim;0
2917;Guntersblum;0
2918;Hamm;185327
2919;Gimbsheim;0
2920;Alsheim;0
2921;Eich;0
2922;Osthofen;0
2923;Worms;81099
2924;Kirrweiler (Pfalz);0
2925;Maikammer;0
2926;Edesheim;0
2927;Venningen;0
2928;Edenkoben;0
2929;Weidenthal;0
2930;Lindenberg;0
2931;Esthal;0
2932;Elmstein;0
2933;Frankenstein, Neidenfels, Frankeneck;0
2934;Lambrecht (Pfalz);0
2935;Böhl-Iggelheim;0
2936;Haßloch;0
2937;Neustadt an der Weinstraße;0
2938;Zeiskam;0
2939;Gommersheim;0
2940;Harthausen;0
2941;Hanhofen;0
2942;Dudenhofen;0
2943;Westheim (Pfalz);0
2944;Weingarten (Pfalz);0
2945;Schwegenheim;0
2946;Lustadt;0
2947;Freisbach;0
2948;Lingenfeld;0
2949;Römerberg;0
2950;Speyer;50343
2951;Wattenheim;0
2952;Altleiningen;0
2953;Carlsberg;0
2954;Tiefenthal;0
2955;Hettenleidelheim;0
2956;Albisheim (Pfrimm);0
2957;Göllheim;0
2958;Ramsen;0
2959;Eisenberg (Pfalz);0
2960;Marnheim;0
2961;Bolanden;0
2962;Bischheim u.a.;0
2963;Kirchheimbolanden;0
2964;Obrigheim (Pfalz);0
2965;Kirchheim an der Weinstraße;0
2966;Ebertsheim;0
2967;Bockenheim an der Weinstraße;0
2968;Weisenheim am Berg;0
2969;Kindenheim;0
2970;Grünstadt;0
2971;Beindersheim;0
2972;Heßheim;0
2973;Weisenheim am Sand;0
2974;Freinsheim;0
2975;Dirmstein;0
2976;Lambsheim;0
2977;Bobenheim-Roxheim;0
2978;Gerolsheim;0
2979;Frankenthal (Pfalz);0
2980;Kallstadt;0
2981;Erpolzheim;0
2982;Otterstadt;0
2983;Waldsee;0
2984;Gönnheim;0
2985;Friedelsheim;0
2986;Ellerstadt;0
2987;Wachenheim an der Weinstraße;0
2988;Ruppertsberg;0
2989;Niederkirchen bei Deidesheim;0
2990;Meckenheim;0
2991;Forst an der Weinstraße;0
2992;Deidesheim;0
2993;Neuhofen;0
2994;Fußgönheim;0
2995;Birkenheide;0
2996;Rödersheim-Gronau;0
2997;Hochdorf-Assenheim;0
2998;Dannstadt-Schauernheim;0
2999;Altrip;0
3000;Limburgerhof;0
3001;Mutterstadt;0
3002;Schifferstadt;0
3003;Bad Dürkheim;0
3004;Ludwigshafen am Rhein;163196
3005;Hinterweidenthal;0
3006;Fischbach, Erfweiler u.a.;0
3007;Dahn;0
3008;Höheinöd, Petersberg u.a.;0
3009;Thaleischweiler-Fröschen;0
3010;Münchweiler an der Rodalb;0
3011;Clausen;0
3012;Rodalben;0
3013;Lemberg;0
3014;Vinningen, Trulben, Ruppertsweiler u.a.;0
3015;Pirmasens;43582
3016;Obernheim-Kirchenarnbach u.a.;0
3017;Wallhalben u.a.;0
3018;Breitenbach;0
3019;Waldmohr;0
3020;Herschweiler-Pettersheim;0
3021;Glan-Münchweiler;0
3022;Brücken (Pfalz);0
3023;Altenkirchen;0
3024;Schönenberg-Kübelberg;0
3025;Bruchmühlbach-Miesau;0
3026;Rammelsbach u.a.;0
3027;Altenglan;0
3028;Hütschenhausen;0
3029;Steinwenden u.a.;0
3030;Ramstein-Miesenbach;0
3031;Pfeffelbach;0
3032;Kusel;0
3033;Kindsbach;0
3034;Mittelbrunn, Queidersbach u.a.;0
3035;Landstuhl;0
3036;Schmelz;0
3037;Lebach;0
3038;Nalbach;0
3039;Überherrn;0
3040;Wallerfangen;0
3041;Saarwellingen;0
3042;Wadgassen;0
3043;Rehlingen-Siersburg;0
3044;Schwalbach;0
3045;Dillingen/Saar;0
3046;Saarlouis;38333
3047;Weiskirchen;0
3048;Perl;0
3049;Beckingen;0
3050;Mettlach;0
3051;Wadern;0
3052;Losheim;0
3053;Merzig;0
3054;Oberthal;0
3055;Marpingen;0
3056;Namborn;0
3057;Tholey;0
3058;Freisen;0
3059;Nohfelden;0
3060;Nonnweiler;0
3061;Sankt Wendel;0
3062;Merchweiler;0
3063;Spiesen-Elversberg;0
3064;Schiffweiler;0
3065;Eppelborn;0
3066;Ottweiler;0
3067;Rieschweiler-Mühlbach;0
3068;Reifenberg;0
3069;Maßweiler;0
3070;Bottenbach;0
3071;Dellfeld;0
3072;Kleinbundenbach;0
3073;Hornbach;0
3074;Contwig;0
3075;Battweiler u.a.;0
3076;Zweibrücken;0
3077;Kirkel;0
3078;Gersheim;0
3079;Bexbach;0
3080;Blieskastel;0
3081;Homburg;44607
3082;Mandelbachtal;0
3083;Sankt Ingbert;38697
3084;Bous;0
3085;Großrosseln;0
3086;Püttlingen;0
3087;Völklingen;0
3088;Friedrichsthal;0
3089;Riegelsberg;0
3090;Quierschied;0
3091;Sulzbach/Saar;0
3092;Kleinblittersdorf;0
3093;Heusweiler;0
3094;Saarbrücken;0
3095;Frankfurt am Main;650000
3096;Sulzbach (Taunus);0
3097;Liederbach am Taunus;0
3098;Kriftel;0
3099;Schwalbach am Taunus;0
3100;Eppstein;0
3101;Bad Soden am Taunus;0
3102;Hattersheim;0
3103;Kelkheim;0
3104;Eschborn;0
3105;Hofheim am Taunus;37750
3106;Niederneisen;0
3107;Elbtal;0
3108;Birlenbach;0
3109;Altendiez;0
3110;Hahnstätten u.a.;0
3111;Selters;0
3112;Beselich;0
3113;Brechen;0
3114;Villmar;0
3115;Elz;0
3116;Dornburg;0
3117;Hünfelden;0
3118;Runkel;0
3119;Hadamar;0
3120;Diez, Hambach, Aull;0
3121;Burgschwalbach;0
3122;Limburg;0
3123;Waldems;0
3124;Niedernhausen;0
3125;Bad Camberg;0
3126;Hünstetten, Idstein;0
3127;Raunheim;0
3128;Bischofsheim;0
3129;Trebur;0
3130;Ginsheim-Gustavsburg;0
3131;Kelsterbach;0
3132;Flörsheim am Main;0
3133;Rüsselsheim;0
3134;Kiedrich;0
3135;Walluf;0
3136;Schlangenbad;0
3137;Rüdesheim am Rhein;0
3138;Oestrich-Winkel;0
3139;Geisenheim;0
3140;Eltville am Rhein;0
3141;Aarbergen;0
3142;Heidenrod;0
3143;Bad Schwalbach;0
3144;Hochheim am Main;0
3145;Taunusstein;0
3146;Wiesbaden;272432
3147;Eppertshausen;0
3148;Otzberg;0
3149;Schaafheim;0
3150;Groß-Zimmern;0
3151;Groß-Umstadt;0
3152;Dieburg;0
3153;Unter-Hainbrunn;0
3154;Mossautal;0
3155;Badisch Schöllenbach;0
3156;Brombachtal;0
3157;Lützelbach;0
3158;Breuberg;0
3159;Höchst i. Odw.;0
3160;Bad König;0
3161;Michelstadt;0
3162;Grasellenbach;0
3163;Lautertal (Odenwald);0
3164;Einhausen;0
3165;Lindenfels;0
3166;Alsbach-Hähnlein;0
3167;Lorsch;0
3168;Heppenheim (Bergstraße);0
3169;Bensheim;39439
3170;Stockstadt am Rhein;0
3171;Gernsheim;0
3172;Büttelborn;0
3173;Nauheim;0
3174;Riedstadt;0
3175;Mörfelden-Walldorf;0
3176;Groß-Gerau;0
3177;Messel;0
3178;Fränkisch-Crumbach;0
3179;Fischbachtal;0
3180;Bickenbach;0
3181;Groß-Bieberau;0
3182;Modautal;0
3183;Brensbach;0
3184;Erzhausen;0
3185;Reichelsheim (Odenwald);0
3186;Roßdorf;0
3187;Ober-Ramstadt;0
3188;Mühltal;0
3189;Reinheim;0
3190;Griesheim;0
3191;Seeheim-Jugenheim;0
3192;Weiterstadt;0
3193;Pfungstadt;0
3194;Darmstadt;140385
3195;Wörth a.Main;0
3196;Weilbach;0
3197;Schneeberg;0
3198;Röllbach;0
3199;Mönchberg;0
3200;Kirchzell;0
3201;Eichenbühl;0
3202;Bürgstadt;0
3203;Kleinheubach, Rüdenau;0
3204;Großheubach;0
3205;Amorbach;0
3206;Klingenberg a. Main;0
3207;Erlenbach a.Main;0
3208;Miltenberg;0
3209;Weibersbrunn, Rohrbrunner Forst;0
3210;Sailauf;0
3211;Mespelbrunn;0
3212;Dammbach;0
3213;Heimbuchenthal;0
3214;Heinrichsthal;0
3215;Heigenbrücken;0
3216;Großwallstadt;0
3217;Johannesberg;0
3218;Glattbach;0
3219;Eschau;0
3220;Rothenbuch, Rothenbucher Forst;0
3221;Waldaschaff, Waldaschaffer Forst;0
3222;Bessenbach;0
3223;Mömlingen;0
3224;Leidersbach;0
3225;Laufach;0
3226;Niedernberg;0
3227;Kleinwallstadt;0
3228;Sulzbach am Main;0
3229;Wiesen, Wiesener Forst;0
3230;Krombach;0
3231;Kleinkahl;0
3232;Geiselbach;0
3233;Schöllkrippen, Blankenbach;0
3234;Elsenfeld;0
3235;Mainaschaff;0
3236;Stockstadt am Main;0
3237;Kleinostheim;0
3238;Kahl am Main;0
3239;Karlstein am Main;0
3240;Obernburg a.Main;0
3241;Mömbris;0
3242;Goldbach;0
3243;Hösbach;0
3244;Großostheim;0
3245;Alzenau;0
3246;Aschaffenburg;68551
3247;Kefenrod;0
3248;Hirzenhain;0
3249;Glauburg;0
3250;Limeshain;0
3251;Ranstadt;0
3252;Gedern;0
3253;Schotten;0
3254;Nidda;0
3255;Büdingen;0
3256;Flörsbachtal;0
3257;Jossgrund;0
3258;Brachttal;0
3259;Birstein;0
3260;Bad Soden-Salmünster;0
3261;Bad Orb;0
3262;Wächtersbach;0
3263;Biebergemünd;0
3264;Hasselroth;0
3265;Linsengericht;0
3266;Gründau;0
3267;Freigericht;0
3268;Gelnhausen;0
3269;Ronneburg;0
3270;Hammersbach;0
3271;Neuberg;0
3272;Großkrotzenburg;0
3273;Mainhausen;0
3274;Erlensee;0
3275;Hainburg;0
3276;Langenselbold;0
3277;Seligenstadt;0
3278;Bruchköbel;0
3279;Maintal;38313
3280;Hanau;0
3281;Egelsbach;0
3282;Rödermark;0
3283;Dreieich;40367
3284;Neu-Isenburg;0
3285;Langen;35416
3286;Obertshausen;0
3287;Mühlheim am Main;0
3288;Heusenstamm;0
3289;Dietzenbach;0
3290;Rodgau;43315
3291;Offenbach am Main;0
3292;Kronberg im Taunus;0
3293;Königstein im Taunus;0
3294;Steinbach (Taunus);0
3295;Oberursel (Taunus);0
3296;Schmitten;0
3297;Friedrichsdorf;0
3298;Bad Homburg v.d. Höhe;0
3299;Grävenwiesbach;0
3300;Weilrod;0
3301;Wehrheim;0
3302;Neu-Anspach;0
3303;Usingen;0
3304;Ober-Mörlen;0
3305;Bad Nauheim;0
3306;Echzell;0
3307;Wöllstadt;0
3308;Reichelsheim (Wetterau);0
3309;Wölfersheim;0
3310;Florstadt;0
3311;Niddatal;0
3312;Rosbach v.d. Höhe;0
3313;Karben;0
3314;Friedberg (Hessen);0
3315;Niederdorfelden;0
3316;Schöneck;0
3317;Nidderau;0
3318;Bad Vilbel;0
3319;Frankfurt am Main (Taunusturm);0
3320;Frankfurt;0
3321;Frankfurt am Main, Opernturm;0
3322;Bromskirchen, Hallenberg;0
3323;Medebach;0
3324;Winterberg;0
3325;Olsberg;0
3326;Bestwig;0
